output_path,output_size,output_entropy,output_sha256,input_size,size_delta,timestamp
/tmp/catalyst-output/seed_icc_perm01_DCI(P3) RGB_001.png,14508,7.9706,2e6ac8d907cda7da79c43581cd2c56ca9e0fea13085f47f43d6cfe3e16180917,13505,1003,2026-05-25 07:31:41
/tmp/catalyst-output/seed_perm01_001.png,13505,7.9797,eaa5c7b469478194f4f82005c6620a9c7c790e1964cb2a048f88203e2671c8cd,,,2026-05-25 07:31:41
/tmp/catalyst-output/seed_icc_perm03_ACESCG Linear_002.png,58595,7.9929,6423527b47f8019a317d985ddd7cb63de41a1fbf37159ff1dfbcaf28ac7752f2,54103,4492,2026-05-25 07:31:41
/tmp/catalyst-output/seed_perm03_002.png,54103,7.9931,0c8c8f710af352c7c3bce1c5a2e8959df5fed588d3a8573e4455c517e0140491,,,2026-05-25 07:31:41
/tmp/catalyst-output/seed_icc_perm04_Generic CMYK Profile_003.png,215711,7.9952,f5c5541a311c67364003bca9d6c24609b6efc65ade3e4c5f3bf946e6e1e00915,215699,12,2026-05-25 07:31:41
/tmp/catalyst-output/seed_perm04_003.png,215699,7.9952,6b5911f0c81ec346cc5bdae70116e1728a3220566395acb8d0278baed60aea3b,,,2026-05-25 07:31:41
/tmp/catalyst-output/seed_icc_perm06_ITU-709_004.png,66185,7.9948,0ce23fc9739c600481b3d4a280814657ca143f040cf769fe4f199e8ed2a83516,65968,217,2026-05-25 07:31:41
/tmp/catalyst-output/seed_perm06_004.png,65968,7.9936,0435aa701b01ab5936fb738f00f436ef79540fa561e0644bda10c392d8240239,,,2026-05-25 07:31:41
/tmp/catalyst-output/seed_icc_perm07_Generic RGB Profile_005.png,67371,7.9930,a5b135cb83e08e1bd9ebed0f28a461f02350d87685aeca405a7a8f942cc1a3d4,65907,1464,2026-05-25 07:31:41
/tmp/catalyst-output/seed_perm07_005.png,65907,7.9933,b9394e39bb5e60c5232c214d8fe57084cc77be9f09d02c7cfa6ca632b6f0c551,,,2026-05-25 07:31:41
/tmp/catalyst-output/seed_icc_perm08_ITU-2020_006.png,4175,7.9286,c927689842a6bd9ca3914b48a1b02986fd7a079cb9fadd05966eee3d0133ada6,3486,689,2026-05-25 07:31:41
/tmp/catalyst-output/seed_perm08_006.png,3486,7.9269,a46e2ff13c04b09a9d7315c459917713eb927537218a3bb5ae2a16334d91eade,,,2026-05-25 07:31:41
/tmp/catalyst-output/seed_icc_perm09_sRGB Profile_007.png,861511,7.9955,57243feaa95e6701c12a998f8044df1d8177cb3491a18230a4e904e798b00d78,861499,12,2026-05-25 07:31:42
/tmp/catalyst-output/seed_perm09_007.png,861499,7.9955,84ed5afba593a34abe1b80b65d19e9aef8e0ad33f8b78bf03781bdce7032c6bf,,,2026-05-25 07:31:43
/tmp/catalyst-output/seed_icc_perm10_Generic Gray Profile_008.png,31721,7.9884,b0b86344709139bfe91eedd7c2f443ee627b4ed8b96f64fb15eb23d73d27d370,31709,12,2026-05-25 07:31:43
/tmp/catalyst-output/seed_perm10_008.png,31709,7.9885,e353fc0002fc615340a0e1d8a653e7173444e94b9deb669a7239d727dd35ffe1,,,2026-05-25 07:31:43
/tmp/catalyst-output/seed_icc_perm11_Generic Gray Gamma 2.2 Profile_009.png,84208,7.9945,c960f37cc55306be73f084f25ddd18f13cd90174a5ad6002158d2c290dc9ddf3,84196,12,2026-05-25 07:31:43
/tmp/catalyst-output/seed_perm11_009.png,84196,7.9945,d818fb874fddba9c48a7b275a7a984ddbfe8ee38617646f266a827f0b3fcb009,,,2026-05-25 07:31:44
/tmp/catalyst-output/seed_icc_perm12_ROMM RGB_010.png,32871,7.9886,387bbdd4714a651f5c9b0b104ad7e13ef96a864977119c3c39bfebdf0941a2e9,30467,2404,2026-05-25 07:31:44
/tmp/catalyst-output/seed_perm12_010.png,30467,7.9893,b1558dc154c9e658545c399d94222f10dbf7cdff550d086e066c4872f33aa904,,,2026-05-25 07:31:44
/tmp/catalyst-output/seed_icc_perm01_Generic Lab Profile_011.png,1028,7.6208,2e846b55d2bb7a7ff7e0c7254c76ab1e97ccb0298610891f5071f8306d2c0f34,1016,12,2026-05-25 07:31:44
