output_path,output_size,output_entropy,output_sha256,input_size,size_delta,timestamp
/tmp/catalyst-output/seed_icc_perm01_DCI(P3) RGB_001.png,14656,7.9763,2258b74bbf0cb10d887f6eead337572d2d23a8959d5cae989bcf8950c79861ea,13680,976,2026-03-08 00:27:58
/tmp/catalyst-output/seed_perm01_001.png,13680,7.9807,a2f14e555132d308e6f8fa3b49b705d7f0e460a6251ab42c4ddb4c2197a74886,,,2026-03-08 00:27:58
/tmp/catalyst-output/seed_icc_perm03_ACESCG Linear_002.png,58355,7.9918,c882e218aaaad409877e8ea3efc8610bf71a0c05872a85e3f1b19e7a6933c707,53950,4405,2026-03-08 00:27:58
/tmp/catalyst-output/seed_perm03_002.png,53950,7.9926,00ddcc48ec5e9bde16dc9cf53fa33c3542005cdf2ae291dc73ab92de6c16db07,,,2026-03-08 00:27:58
/tmp/catalyst-output/seed_icc_perm04_Generic CMYK Profile_003.png,215830,7.9954,54343ac9cb9ad4de28a950fae2dae50bcfaf15c7e80a510be53a1cfa735f5bf8,215818,12,2026-03-08 00:27:58
/tmp/catalyst-output/seed_perm04_003.png,215818,7.9954,657049148ed94139a79e88cedab80ff010634327922ef240116232f6c6df5893,,,2026-03-08 00:27:58
/tmp/catalyst-output/seed_icc_perm06_ITU-709_004.png,66166,7.9941,8cc22602f909b0c640220f8ae3fe7eb47c4424f7fa86ba6b890ad26e3b75a2aa,65916,250,2026-03-08 00:27:58
/tmp/catalyst-output/seed_perm06_004.png,65916,7.9944,bdb4075e37bf81c6cf917bb3e38c431e1b8a469473681e3d9e41e5bebb8e5d4f,,,2026-03-08 00:27:59
/tmp/catalyst-output/seed_icc_perm07_Generic RGB Profile_005.png,67350,7.9924,f487239e770a5cd8748bcd3514b1a3e57db1119c435683b0d9ad2131e0f13213,65851,1499,2026-03-08 00:27:59
/tmp/catalyst-output/seed_perm07_005.png,65851,7.9938,5d9daf5d59dfbc4e9eed45917568861892bdeca6913fedfd5d223297c34ab5d4,,,2026-03-08 00:27:59
/tmp/catalyst-output/seed_icc_perm08_ITU-2020_006.png,4159,7.9294,2a8a3fcf42dc770b66e552ef1f7eabec9d1127c71c64e86bbd151e2873991e8b,3490,669,2026-03-08 00:27:59
/tmp/catalyst-output/seed_perm08_006.png,3490,7.9167,f2e3afcb729e6289c55fa3ac4455ae0dcba0c69435c6dd6751042b7cbd5806cf,,,2026-03-08 00:27:59
/tmp/catalyst-output/seed_icc_perm09_sRGB Profile_007.png,861916,7.9955,c524526c384f35e987f17eb1998adf651c7377e33a9cd96cca641e2c7a3af3a2,861904,12,2026-03-08 00:27:59
/tmp/catalyst-output/seed_perm09_007.png,861904,7.9955,33c9b790b92c5be904287cbc340d5b8457d5686c3f19a83ae56bb5f92d407304,,,2026-03-08 00:28:01
/tmp/catalyst-output/seed_icc_perm10_Generic Gray Profile_008.png,31715,7.9885,d3307eef786130f0a9d900f5808e8dd9dabedb399f7ce96e2aa444533875e6d6,31703,12,2026-03-08 00:28:01
/tmp/catalyst-output/seed_perm10_008.png,31703,7.9886,a824c33c8ba3d802759947ea56a043a9469a4fd165a0e18f962b2724281bf14a,,,2026-03-08 00:28:01
/tmp/catalyst-output/seed_icc_perm11_Generic Gray Gamma 2.2 Profile_009.png,84187,7.9941,98f3e0cd5b8861d46c91460a8f1b246f594f4c3dec31bf16590e41e1a8949028,84175,12,2026-03-08 00:28:01
/tmp/catalyst-output/seed_perm11_009.png,84175,7.9941,903d68dc53101d6436560e3d8163ae275d2abb76d449fd2a617a2d1311e744da,,,2026-03-08 00:28:01
/tmp/catalyst-output/seed_icc_perm12_ROMM RGB_010.png,32870,7.9890,f1ebf1db4ed70f15f116af1b459b95ed300d123f3e41b5926ae4087938164e95,30483,2387,2026-03-08 00:28:01
/tmp/catalyst-output/seed_perm12_010.png,30483,7.9885,6eb6f7d51ae04e7a41c14c410b1a55abd01d2f7f514787a4adeedf3d96c6f0da,,,2026-03-08 00:28:01
/tmp/catalyst-output/seed_icc_perm01_Generic Lab Profile_011.png,1086,7.6533,aaa2e07dba822731a77a6a5ec9123b960319078309feae168cf618262432e788,1074,12,2026-03-08 00:28:01
/tmp/catalyst-output/seed_perm01_011.png,1074,7.6803,a1a7a81f95a102937ec946ae8a460a1fce8f5d58e8d40c2e7e80d948e45a6045,,,2026-03-08 00:28:01
/tmp/catalyst-output/seed_icc_perm05_Generic XYZ Profile_012.png,2094,7.8323,260511442178908c204dc63fc7c06f543925a8a91f7b8629c6698184c7b7356a,2082,12,2026-03-08 00:28:01
/tmp/catalyst-output/seed_perm05_012.png,2082,7.8436,fedce24d6d62f2f0f613a5e81f1e2e6eac3c6c007302de36b9d36b3e7a5e5258,,,2026-03-08 00:28:01
/tmp/catalyst-output/seed_icc_perm02_AdobeRGB1998_013.png,2262,7.8321,99dd614b5177bf637ec39b6b171637f92137278dee78f2eda606ebdbf8873d5e,1872,390,2026-03-08 00:28:01
