output_path,output_size,output_entropy,output_sha256,input_size,size_delta,timestamp
/tmp/catalyst-output/seed_icc_perm01_DCI(P3) RGB_001.png,14628,7.9744,d2d78c5e772890dae84423ff064fb718424610c6274bea399203affdbc6ebe54,13667,961,2026-04-06 06:36:02
/tmp/catalyst-output/seed_perm01_001.png,13667,7.9759,7481b2b91e27673e676bbc7941aebc14d1f52605492e5e06fedd59d7d96cc02f,,,2026-04-06 06:36:02
/tmp/catalyst-output/seed_icc_perm03_ACESCG Linear_002.png,58548,7.9937,9f0d7493aad8ec4efe7ea5422e9b22b2dc09089db373a28361699f092c65e958,54066,4482,2026-04-06 06:36:03
/tmp/catalyst-output/seed_perm03_002.png,54066,7.9921,5a1efad2f38fdd9afd624477b43e26761f34d5c8c20ff513e4b154f35fda734e,,,2026-04-06 06:36:03
/tmp/catalyst-output/seed_icc_perm04_Generic CMYK Profile_003.png,215569,7.9952,12e833d9e629406b3618bf68f063f54ad2e83b511e98ec219980954cd0ec91a3,215557,12,2026-04-06 06:36:03
/tmp/catalyst-output/seed_perm04_003.png,215557,7.9953,59fce7c617979d408d01b3847ffcb96c03595a9a667543fd15cf1a560c05a592,,,2026-04-06 06:36:03
/tmp/catalyst-output/seed_icc_perm06_ITU-709_004.png,66059,7.9944,c8e37d01f32f54092c599d315646eb0d3d34a1d3ba5141a019411823f5d7376e,65859,200,2026-04-06 06:36:03
/tmp/catalyst-output/seed_perm06_004.png,65859,7.9943,4aeee14f57050eca3bc7827c825030bf037e4b8bb35dc13b4b443b077d7001f0,,,2026-04-06 06:36:03
/tmp/catalyst-output/seed_icc_perm07_Generic RGB Profile_005.png,67372,7.9926,e5c25e49178919c1db70db1edd7a0658eda2883a0ed61301b8b48ea3c9fa0bb2,65942,1430,2026-04-06 06:36:03
/tmp/catalyst-output/seed_perm07_005.png,65942,7.9933,19d968925addb3b5dc8cec159b71f0e9e7355cbe86f4a5e57a5d0a48d7875f01,,,2026-04-06 06:36:03
/tmp/catalyst-output/seed_icc_perm08_ITU-2020_006.png,4214,7.9301,aaadec3a03e11ddd54136fc237f367ade10fadeb411b830747741940039d4358,3537,677,2026-04-06 06:36:03
/tmp/catalyst-output/seed_perm08_006.png,3537,7.9232,d80454f3f2e468eec1d9a2fdf82e6a1a2b365824c4bb8c7ac2d083a22a489467,,,2026-04-06 06:36:03
/tmp/catalyst-output/seed_icc_perm09_sRGB Profile_007.png,861668,7.9953,ee27e96c4ac28ef64496f40945845c5a6c2e0c18473546ec29d7590620929c8d,861656,12,2026-04-06 06:36:03
/tmp/catalyst-output/seed_perm09_007.png,861656,7.9953,66f5730369469fc8734241bb9ee52de8908627026faf9933425370cd08b00c7e,,,2026-04-06 06:36:05
/tmp/catalyst-output/seed_icc_perm10_Generic Gray Profile_008.png,31682,7.9895,bdf09530cc713d5880697886ce7f7e8ad1884323634362198741fb25438655ff,31670,12,2026-04-06 06:36:05
/tmp/catalyst-output/seed_perm10_008.png,31670,7.9895,07f901aa1ad25c639ae0b6936c11e5a86148613c255c7faa7ffb24cee3fefd3b,,,2026-04-06 06:36:05
/tmp/catalyst-output/seed_icc_perm11_Generic Gray Gamma 2.2 Profile_009.png,84362,7.9943,b1607e60fa61407b407a00fec2bacd93835621367dacaf7c3a78bf0224b7b8a9,84350,12,2026-04-06 06:36:05
/tmp/catalyst-output/seed_perm11_009.png,84350,7.9943,84ec86b2f62a60c5327f822b625f2ba9ec5eb8b8375f579150b389bf95746c0e,,,2026-04-06 06:36:05
/tmp/catalyst-output/seed_icc_perm12_ROMM RGB_010.png,32846,7.9898,46b574d32513b9681b7fb9291caae5961b3ed78b4c6f799538945199f702af64,30471,2375,2026-04-06 06:36:05
/tmp/catalyst-output/seed_perm12_010.png,30471,7.9894,a4ee8c1e7151c751cffb9d7b7d7cb95a68ea1ff661a0d4ec17f4a9586e4c0b2f,,,2026-04-06 06:36:05
/tmp/catalyst-output/seed_icc_perm01_Generic Lab Profile_011.png,1068,7.6251,2a9208358ed0f56bdc3d64c05e0cd88f6f51b9daddd05ac73773be8235d80376,1056,12,2026-04-06 06:36:05
/tmp/catalyst-output/seed_perm01_011.png,1056,7.6514,ce6e3d3f42949176ce399390df485df07232580b4022a7f11e058cbd180e766d,,,2026-04-06 06:36:05
/tmp/catalyst-output/seed_icc_perm05_Generic XYZ Profile_012.png,2065,7.8292,6154c8fdad5a8e8fe5f2d781da1f688ddc97069ad87c5f2249e2893b3f09fcce,2053,12,2026-04-06 06:36:05
/tmp/catalyst-output/seed_perm05_012.png,2053,7.8422,8835daec105aeda3abdc3df280847601f969c628602a7f832dc0f06fa759df2f,,,2026-04-06 06:36:05
/tmp/catalyst-output/seed_icc_perm02_AdobeRGB1998_013.png,2289,7.8294,21012c62ed420830148ca4aa58e6a4e9d961adc71da9f0f58a2225dda6aa0495,1868,421,2026-04-06 06:36:05
/tmp/catalyst-output/seed_perm02_013.png,1868,7.8318,12761fefb450447705414080ea02ea8cf74b1976555ce8dcc1344c34d7f27ba4,,,2026-04-06 06:36:05
/tmp/catalyst-output/seed_icc_perm04_Display P3_014.png,2364,7.8550,405e6785828810aa4f161306c5b88d2a382e255291411c46403e0930674779a6,1843,521,2026-04-06 06:36:05
/tmp/catalyst-output/seed_perm04_014.png,1843,7.8161,d06517bf20d9eb885476e60414391a4eb8a8c087dd40edbba8e9e3a4fffae2bb,,,2026-04-06 06:36:05
/tmp/catalyst-output/seed_icc_perm13_DCI(P3) RGB_015.png,8455,7.9689,be0d091ff3f0ac530bb2234ca6d0a42ddf59ec2f714680798db865352e8d196f,7696,759,2026-04-06 06:36:05
