output_path,output_size,output_entropy,output_sha256,input_size,size_delta,timestamp
/tmp/catalyst-output/seed_icc_perm01_DCI(P3) RGB_001.png,14590,7.9772,c948c015862e37e19efa5b436e7de8ddf75c4f4f767cb27f2a80bb877ddb81fd,13619,971,2026-03-08 18:55:47
/tmp/catalyst-output/seed_perm01_001.png,13619,7.9782,948889b2cbe89334ca141f56b8aff92d67884171ff3a9efde126343bc0d4f6ae,,,2026-03-08 18:55:47
/tmp/catalyst-output/seed_icc_perm03_ACESCG Linear_002.png,58424,7.9927,833abc4398d4e919b5fc05fb4d792d91a91e3ae797b3fd09b0fc5ac69a54c50a,54115,4309,2026-03-08 18:55:47
/tmp/catalyst-output/seed_perm03_002.png,54115,7.9929,bfc448302b5144b2eb6d7df0b15e24a7d224ba16c92cb7cf4aeaa9091c617e69,,,2026-03-08 18:55:47
/tmp/catalyst-output/seed_icc_perm04_Generic CMYK Profile_003.png,215160,7.9956,5a8b6252e2d4f3c416e2ecd7fdb5b4ef8c110f16c9de889ff03b0eb35c92ee12,215148,12,2026-03-08 18:55:47
/tmp/catalyst-output/seed_perm04_003.png,215148,7.9956,e297e7dbd48d676232df19e68e017a42d55d80a3d866f2538db9a4090f44f334,,,2026-03-08 18:55:47
/tmp/catalyst-output/seed_icc_perm06_ITU-709_004.png,66291,7.9951,1167cf33a8f766af605079115b02c3e379f75ca66c369736889c8aa5fda89c49,66072,219,2026-03-08 18:55:47
/tmp/catalyst-output/seed_perm06_004.png,66072,7.9942,447ce2180493375768251c555ca8819389fa1fa05be96a34216cfdf9bd8fd849,,,2026-03-08 18:55:48
/tmp/catalyst-output/seed_icc_perm07_Generic RGB Profile_005.png,67356,7.9932,290bdc48ac1a17425d3d3e2cf3b1fdd72b5396c046050cafcc13c650a0eee09a,65933,1423,2026-03-08 18:55:48
/tmp/catalyst-output/seed_perm07_005.png,65933,7.9933,f225d90395ddf10c0e6defb64d2e47fbd666d1dd1eff34188b937b67301f9dca,,,2026-03-08 18:55:48
/tmp/catalyst-output/seed_icc_perm08_ITU-2020_006.png,4192,7.9347,dafdd58f057f5c9a5978aa430b664c84c79c69b2400120fe5426d20481dbb0db,3513,679,2026-03-08 18:55:48
/tmp/catalyst-output/seed_perm08_006.png,3513,7.9145,5eca841a4ffdd24c703f1b0363592c210db873b5a5a78e48220fcaed89fe7feb,,,2026-03-08 18:55:48
/tmp/catalyst-output/seed_icc_perm09_sRGB Profile_007.png,861222,7.9956,7efa1653e23ee10ff7e37d817e76a9c3a2391c6b327645684b0c8a3095b79089,861210,12,2026-03-08 18:55:48
/tmp/catalyst-output/seed_perm09_007.png,861210,7.9956,3d9c9838ab67f79fc6a228b7f716ec4416c8772ff9be004e9dd11c4361172e22,,,2026-03-08 18:55:50
/tmp/catalyst-output/seed_icc_perm10_Generic Gray Profile_008.png,31699,7.9914,080ff6b8c59b62fe3e2847f9ec927ef45f16d03d94a47a75c524887b1c14fbbc,31687,12,2026-03-08 18:55:50
/tmp/catalyst-output/seed_perm10_008.png,31687,7.9915,09bbc2f2fb50652fbb8dcdce3fa24bfd39db6387be67c6b39013cec040df22de,,,2026-03-08 18:55:50
/tmp/catalyst-output/seed_icc_perm11_Generic Gray Gamma 2.2 Profile_009.png,84438,7.9944,0715ad48b4a4d507f57ab3e2f2aae146fd444533de2fff75681ec11a9f037067,84426,12,2026-03-08 18:55:50
/tmp/catalyst-output/seed_perm11_009.png,84426,7.9944,7a10143641110afc51ed6ab53a1e5d674b7367b43c0411e0b85bc82b022f5817,,,2026-03-08 18:55:51
