output_path,output_size,output_entropy,output_sha256,input_size,size_delta,timestamp
/tmp/catalyst-output/seed_icc_perm01_DCI(P3) RGB_001.png,14455,7.9780,d8b68cfaa5b21d73a4ab758ca60a386d6a76eba54586de31e02fe1facaa9a256,13468,987,2026-03-08 15:43:45
/tmp/catalyst-output/seed_perm01_001.png,13468,7.9759,20b7865903c7d7bc33aecb136acf243591d189cc08f1865ec4266573a1d182c5,,,2026-03-08 15:43:45
/tmp/catalyst-output/seed_icc_perm03_ACESCG Linear_002.png,58270,7.9934,4355df08fc281a6336c53bdf7efb6e2d114f4d34e46bc1d4f21fe0f2d4e7a74f,53861,4409,2026-03-08 15:43:45
/tmp/catalyst-output/seed_perm03_002.png,53861,7.9930,b14f4fa25ffbebe7fc7e77a208e4ae0010b041b540e9ed3e38cd5252b21b4fd6,,,2026-03-08 15:43:45
/tmp/catalyst-output/seed_icc_perm04_Generic CMYK Profile_003.png,216021,7.9956,0df718d9cba2f79d93caa484b881a4fe7977fd656816a98f63468ea114db9ec5,216009,12,2026-03-08 15:43:46
/tmp/catalyst-output/seed_perm04_003.png,216009,7.9956,99554eee951e4ae2988b1842131695eed7c4211c389b3fa9ef5f565486168854,,,2026-03-08 15:43:46
/tmp/catalyst-output/seed_icc_perm06_ITU-709_004.png,66204,7.9945,0b88b13b6226709061e828a4df8f1fd0d3c4a1df36c8de48fab32ac29e211e8f,65951,253,2026-03-08 15:43:46
/tmp/catalyst-output/seed_perm06_004.png,65951,7.9943,61363c3aa33fdc193aff87ab7b47d353518c684deebd97e1298aba493d41687c,,,2026-03-08 15:43:46
/tmp/catalyst-output/seed_icc_perm07_Generic RGB Profile_005.png,67555,7.9934,4b078b2a82292e86097172975b1d21a4c3515aab11688555683b1b5b10e07693,66231,1324,2026-03-08 15:43:46
/tmp/catalyst-output/seed_perm07_005.png,66231,7.9947,e9b2b7fd487a33ae197b7cc580ed0ce3b6b4a77d894ad98c629d9e6f8110d325,,,2026-03-08 15:43:46
/tmp/catalyst-output/seed_icc_perm08_ITU-2020_006.png,4165,7.9335,1db51a1a2cc9e50100dc38772165278bde448fd4308f6120589c3abc5becd67d,3460,705,2026-03-08 15:43:46
/tmp/catalyst-output/seed_perm08_006.png,3460,7.9206,f95a1733c2dd488494827db58a91797b63419ab34e7a0e117c293a16003e0be3,,,2026-03-08 15:43:46
/tmp/catalyst-output/seed_icc_perm09_sRGB Profile_007.png,861777,7.9956,3f4b6a617926d8e3ecca151be89ddb217f2e8ecf8153f10a8cd212ab3c15a459,861765,12,2026-03-08 15:43:46
/tmp/catalyst-output/seed_perm09_007.png,861765,7.9956,c713c1b816bbf52862995294e45ec8981d2cde029e89cd0e6a71e8afe61231b5,,,2026-03-08 15:43:48
/tmp/catalyst-output/seed_icc_perm10_Generic Gray Profile_008.png,31628,7.9876,e3ce055364cda754db009a93345e45ad8ed0f781088bc43e6204d63f7b4e89b1,31616,12,2026-03-08 15:43:48
/tmp/catalyst-output/seed_perm10_008.png,31616,7.9876,2ef833f73e038fccd56fe8954f5517f7778a2e03596383203da835870be3ca20,,,2026-03-08 15:43:48
/tmp/catalyst-output/seed_icc_perm11_Generic Gray Gamma 2.2 Profile_009.png,84109,7.9946,fbba8e906e21e50f15bfafbba888723ae370699edbd378d653cc1d5a5c8179ff,84097,12,2026-03-08 15:43:48
/tmp/catalyst-output/seed_perm11_009.png,84097,7.9946,a7807a62eb00225615438676d15afdf51ade07d57ae4d501084d3b26bb7c4b2f,,,2026-03-08 15:43:48
/tmp/catalyst-output/seed_icc_perm12_ROMM RGB_010.png,32810,7.9878,2d4c312692d20a256a68a3349e72283efa7a700a4642128fc91fb82b07d2db4c,30451,2359,2026-03-08 15:43:48
/tmp/catalyst-output/seed_perm12_010.png,30451,7.9877,51c575511900ae61c0662a66ddae583ca9c429ee55c8e4c6612c52b407a99982,,,2026-03-08 15:43:48
/tmp/catalyst-output/seed_icc_perm01_Generic Lab Profile_011.png,1018,7.6106,0e256fd00e56c020082347ce321c316eed5a8d8441c44d1fabb30e4253af2e70,1006,12,2026-03-08 15:43:48
/tmp/catalyst-output/seed_perm01_011.png,1006,7.6379,e86fece3112f8420f00778da0cfe01e55d1435ae6f8d6a4aeb04c8adcfdb2dfe,,,2026-03-08 15:43:48
/tmp/catalyst-output/seed_icc_perm05_Generic XYZ Profile_012.png,2083,7.8416,6a7d76c58c3be192817447fb63481d024017f7b12886a43c46cbd8bafc4d68b8,2071,12,2026-03-08 15:43:48
/tmp/catalyst-output/seed_perm05_012.png,2071,7.8529,3b364fa84633467c2dd05d747ac2717b90c5c402b937d3192a3beb66de23dc4d,,,2026-03-08 15:43:48
/tmp/catalyst-output/seed_icc_perm02_AdobeRGB1998_013.png,2292,7.8351,e1861f099aa3010495677bf13a989f898521c3724931ab29eb5e75fd09737ec8,1898,394,2026-03-08 15:43:48
/tmp/catalyst-output/seed_perm02_013.png,1898,7.8181,f6ee78a1313c2fc9dd2d40e99a38614002e4e288ceb8290a35078b1ee80295a3,,,2026-03-08 15:43:48
/tmp/catalyst-output/seed_icc_perm04_Display P3_014.png,2359,7.8566,0a5667b6d7361f77247e4d2aceba1148f80d50cfd0461f9f371f8097129f6217,1856,503,2026-03-08 15:43:48
/tmp/catalyst-output/seed_perm04_014.png,1856,7.8229,a0f9309cdd4322ff65a00322ce7ab1830833f710ac0b9d9113d10fd3aad487b4,,,2026-03-08 15:43:48
/tmp/catalyst-output/seed_icc_perm13_DCI(P3) RGB_015.png,8517,7.9678,8d215186dfb8eca209f74593668433a4c3794103cd975cc8358512029d419d37,7731,786,2026-03-08 15:43:48
/tmp/catalyst-output/seed_perm13_015.png,7731,7.9659,4b39779d404f0c2585734d8963cda9b4c09581a6a91466c3485e1899b9eed001,,,2026-03-08 15:43:48
/tmp/catalyst-output/seed_icc_perm14_ACESCG Linear_016.png,7920,7.9619,8f312363565204d7dbf55d3b0728676887caf1e22ee036e8499b0459b0f399fc,6878,1042,2026-03-08 15:43:48
/tmp/catalyst-output/seed_perm14_016.png,6878,7.9656,85516768b1ab8cebafb00b107dc1abec2c2e180139e5631aee80b065d7554af3,,,2026-03-08 15:43:48
/tmp/catalyst-output/seed_icc_perm15_Generic CMYK Profile_017.png,6897,7.9552,9c9c2ac1fec48739d24246c2a9e793140b3063a7e14248db9179314fdeaf6fbf,6885,12,2026-03-08 15:43:48
/tmp/catalyst-output/seed_perm15_017.png,6885,7.9565,43a5c84035dafadaaa0ee98df5cbf9b24fa10f78cfce171016490b3a4228a703,,,2026-03-08 15:43:48
/tmp/catalyst-output/seed_icc_perm16_ITU-709_018.png,27242,7.9885,10a356e8714f623272855d00397f421054888696a45ddac7e8a464902441c2ca,26883,359,2026-03-08 15:43:48
/tmp/catalyst-output/seed_perm16_018.png,26883,7.9883,a5bff6632a546d7326956e44e5dd3abe39695f6d91fe1b698f6705f9ed9d2504,,,2026-03-08 15:43:48
/tmp/catalyst-output/seed_icc_perm17_Generic RGB Profile_019.png,28302,7.9905,e01fc47dd4e4523b931af254d6b965d12472ecbaa1c0f1fac844f83d4a801407,27087,1215,2026-03-08 15:43:48
/tmp/catalyst-output/seed_perm17_019.png,27087,7.9892,fe1b46e9829496b80090162bbc6f921676e405e8add8f685e8208a25ddb15604,,,2026-03-08 15:43:48
