output_path,output_size,output_entropy,output_sha256,input_size,size_delta,timestamp
/tmp/catalyst-output/seed_icc_perm01_DCI(P3) RGB_001.png,14496,7.9784,3af4376d902a03af0a5f7d83390084339398134e44c5d55b16b642a609ace867,13531,965,2026-03-08 14:43:27
/tmp/catalyst-output/seed_perm01_001.png,13531,7.9807,422da79f60a18fb517933ed06f04e7ac2639981a260b3f57a859afdce13ee46e,,,2026-03-08 14:43:27
/tmp/catalyst-output/seed_icc_perm03_ACESCG Linear_002.png,58289,7.9928,6ecadc795dfe6eea8815059cfc98e70512d5ea5680e22d23eeae5cb0a2ead058,54011,4278,2026-03-08 14:43:27
/tmp/catalyst-output/seed_perm03_002.png,54011,7.9930,4927c2d4fdceed1dca9bfa4cbdd0b46022ea46f8617826ad0b426ed955360b28,,,2026-03-08 14:43:27
/tmp/catalyst-output/seed_icc_perm04_Generic CMYK Profile_003.png,216037,7.9955,85ff76b024e6c7ebe1b2acf098ae845e4db28d4e364fe0a8872bff8fcd3223c7,216025,12,2026-03-08 14:43:27
/tmp/catalyst-output/seed_perm04_003.png,216025,7.9955,7fad73d68d6d66e81e905451493fa1eec96111bac5a5e4eeedff9467618182d4,,,2026-03-08 14:43:27
/tmp/catalyst-output/seed_icc_perm06_ITU-709_004.png,66210,7.9951,ea4c51a40a1dab70b208f6e4fe5554007fc3d68df1a1e108c76451aa168f0e36,66032,178,2026-03-08 14:43:27
/tmp/catalyst-output/seed_perm06_004.png,66032,7.9941,78b0f96a3b85a1f4725edfd7b65932e612c73510470d6d4c1eaeedb55713c452,,,2026-03-08 14:43:27
/tmp/catalyst-output/seed_icc_perm07_Generic RGB Profile_005.png,67406,7.9925,a285644272cc438cbbe4da2c8d8bbfdd70f67cf8f2c289cf2236d7af4d2fd588,65941,1465,2026-03-08 14:43:27
/tmp/catalyst-output/seed_perm07_005.png,65941,7.9938,c57dd2daa3984d9ec64c79af092745d7449668f8427eabfd39bcdcd720febb1d,,,2026-03-08 14:43:27
/tmp/catalyst-output/seed_icc_perm08_ITU-2020_006.png,4204,7.9264,f223ded891f68dfe000de918b48b6883175fb95a7489127b9d78c1e89f50e024,3513,691,2026-03-08 14:43:27
/tmp/catalyst-output/seed_perm08_006.png,3513,7.9192,31ac369de3d7ccca5644e3f1160ee227f871f94cecc28a69e2e011fd0a02dd10,,,2026-03-08 14:43:27
/tmp/catalyst-output/seed_icc_perm09_sRGB Profile_007.png,861981,7.9955,e8ff44609c4d763c5663e4cdd39d667df7f49dda84cbc6d4fe552fcb841868cf,861969,12,2026-03-08 14:43:28
/tmp/catalyst-output/seed_perm09_007.png,861969,7.9955,2e5dc6b4f8ee5452b3ac1c8f4523829fe1fc3145a4e127893563ef215db77bbd,,,2026-03-08 14:43:29
/tmp/catalyst-output/seed_icc_perm10_Generic Gray Profile_008.png,31723,7.9879,5deb27e03c0cd9a17a0268d905c6c1a8be63922415542909712270fb54fade58,31711,12,2026-03-08 14:43:29
/tmp/catalyst-output/seed_perm10_008.png,31711,7.9879,18b5d395ec4a49c2ae5e7ce1d80b8fe365aac45dde180c86a380137e89bcf1e7,,,2026-03-08 14:43:29
/tmp/catalyst-output/seed_icc_perm11_Generic Gray Gamma 2.2 Profile_009.png,84490,7.9944,e65ad2ed3b9e2bb71a04eb59dfcc2d07efc023d4313c1282580fad482caa4777,84478,12,2026-03-08 14:43:29
/tmp/catalyst-output/seed_perm11_009.png,84478,7.9944,0109d05fd548b23c73468a0c0ad4db3fa127d453f69071c1e2bba8a2b1d2c29d,,,2026-03-08 14:43:29
/tmp/catalyst-output/seed_icc_perm12_ROMM RGB_010.png,32770,7.9878,7c08a5c0fe2bd7a985882d2fe71426259c0ce67ccdd540b63be0cb8e40d1c9a8,30394,2376,2026-03-08 14:43:29
/tmp/catalyst-output/seed_perm12_010.png,30394,7.9904,018f6b3a944c8df7d8ab7a2c354991b176fffb5cf4f26f8a2b325e01c53665c2,,,2026-03-08 14:43:29
/tmp/catalyst-output/seed_icc_perm01_Generic Lab Profile_011.png,1083,7.6212,3d014a2431dba7cbd2481054a2fcbc1039cc8ff4407c8bddab0b32bea9cf3541,1071,12,2026-03-08 14:43:29
/tmp/catalyst-output/seed_perm01_011.png,1071,7.6524,df6f88cf0445ee4b59bc9bac128638b26a0b01b20946baac67df732801adecb9,,,2026-03-08 14:43:29
/tmp/catalyst-output/seed_icc_perm05_Generic XYZ Profile_012.png,2079,7.8299,1fe4c21d869821b130dad9fda1b3c976241175472611a0576c64f9f7592bf9ae,2067,12,2026-03-08 14:43:29
/tmp/catalyst-output/seed_perm05_012.png,2067,7.8418,d26d1a9cd98fc8de841a9f55e53013f99b52ef9355972df0522e5b2440643979,,,2026-03-08 14:43:29
/tmp/catalyst-output/seed_icc_perm02_AdobeRGB1998_013.png,2304,7.8404,d8c5153d52989d13e00f5e21fb03f839d8d2b7b12017c1bc10595c48c984f05b,1886,418,2026-03-08 14:43:29
/tmp/catalyst-output/seed_perm02_013.png,1886,7.8216,d0c53eb8fc145879fd8fa531f035d54eecdb4921f1d652a61db5aec3967a859e,,,2026-03-08 14:43:29
/tmp/catalyst-output/seed_icc_perm04_Display P3_014.png,2365,7.8469,a2b106401e00f60dcb82ea8f61fc82381718a49a770b499f1c1008483a2736bd,1855,510,2026-03-08 14:43:29
/tmp/catalyst-output/seed_perm04_014.png,1855,7.8379,153c9c457745ffb83a78cb72d6b59155d982dd660f9777e96811b7eef336e317,,,2026-03-08 14:43:29
/tmp/catalyst-output/seed_icc_perm13_DCI(P3) RGB_015.png,8481,7.9668,c69cb627fbe2e6743f8737575fd577ab9c36b5154cd72c04557056959b048128,7722,759,2026-03-08 14:43:29
/tmp/catalyst-output/seed_perm13_015.png,7722,7.9694,6942b7a06762b6f2e89b3405ec5e5184565847a050ca8e5a9cfa5e1266820056,,,2026-03-08 14:43:29
/tmp/catalyst-output/seed_icc_perm14_ACESCG Linear_016.png,7786,7.9658,0e0a7518165a77660a265883bb6f646bfc1c3f7e277dfa0ae3f07897ce715c28,6767,1019,2026-03-08 14:43:29
/tmp/catalyst-output/seed_perm14_016.png,6767,7.9641,e3cfde9d793e98bfcd571a89939714d3bb02b51cca8644518cb5aa07eb669742,,,2026-03-08 14:43:29
/tmp/catalyst-output/seed_icc_perm15_Generic CMYK Profile_017.png,6926,7.9642,16c64131bab12980b4545a884d906d528d40c6ffd7000b0dc19a70b5cb19c29a,6914,12,2026-03-08 14:43:29
/tmp/catalyst-output/seed_perm15_017.png,6914,7.9654,89b9e3a9e3ab92772fbab02c16fe8847351b55f3940dcda33342b108db427f40,,,2026-03-08 14:43:29
/tmp/catalyst-output/seed_icc_perm16_ITU-709_018.png,27474,7.9900,491d77848f5f82b821d3b191b27591cba1cd406406cae2c0270fb1a85eef69a9,27160,314,2026-03-08 14:43:29
/tmp/catalyst-output/seed_perm16_018.png,27160,7.9885,e826cc8f48b27608f48a1f01a4de7f92e7502215cf9bb89622194b9b553de724,,,2026-03-08 14:43:30
/tmp/catalyst-output/seed_icc_perm17_Generic RGB Profile_019.png,28358,7.9881,ac7852ebf2e9501f4b9df8223aef7a9a0b78a5e90d60475cba413b8c6aefe399,27159,1199,2026-03-08 14:43:30
/tmp/catalyst-output/seed_perm17_019.png,27159,7.9891,f931240578c2e831d55500aef70f0d7866e9031aa7ce82568a1c5a20e87e3334,,,2026-03-08 14:43:30
