output_path,output_size,output_entropy,output_sha256,input_size,size_delta,timestamp
/tmp/catalyst-output/seed_icc_perm01_DCI(P3) RGB_001.png,14577,7.9788,93916863cdda573882a62832a67103cfa7295e49f79de2111cc6378c7d09aeac,13589,988,2026-06-01 07:42:49
/tmp/catalyst-output/seed_perm01_001.png,13589,7.9777,13f9042a195d42efc366fe4349a894e64ed2b2d48e0fe369522fb378977cca58,,,2026-06-01 07:42:50
/tmp/catalyst-output/seed_icc_perm03_ACESCG Linear_002.png,58500,7.9933,cf1049fd37b8b2ddebf3617fafc7046881292de24ed27150f83c0e93328d5851,54088,4412,2026-06-01 07:42:50
/tmp/catalyst-output/seed_perm03_002.png,54088,7.9933,91a1b446965bde6db37970f128ad86ee11d59a3fdfba1eb48632ae770f44ea4b,,,2026-06-01 07:42:50
/tmp/catalyst-output/seed_icc_perm04_Generic CMYK Profile_003.png,215519,7.9951,557f81180f21a4fca0d83e29303e49bd85a80283f93a5a0ee4c4f03c00eb9adb,215507,12,2026-06-01 07:42:50
/tmp/catalyst-output/seed_perm04_003.png,215507,7.9951,7a45cfb6b9f10a8810a00fdd1e741e066770bc5fddd3abf4529a42e619efd0a8,,,2026-06-01 07:42:50
/tmp/catalyst-output/seed_icc_perm06_ITU-709_004.png,66417,7.9948,58bc2c9319ea9a0ff95a41f9a632003cdfa6fd9920fc77f18962e55ab0908ed1,66178,239,2026-06-01 07:42:50
/tmp/catalyst-output/seed_perm06_004.png,66178,7.9936,550513af3c90532d6307abb10c214f4fc8aa2d422a13eb70d5010b373e7ac3f4,,,2026-06-01 07:42:50
/tmp/catalyst-output/seed_icc_perm07_Generic RGB Profile_005.png,67265,7.9926,92fc45dce4d85861c8581151acc695124af3e744abd9aa3b1d782b3ccd7b7d4f,65778,1487,2026-06-01 07:42:50
/tmp/catalyst-output/seed_perm07_005.png,65778,7.9935,5959678580b956243fe90db33f67e734e08bcd71507a9e2b62d75e56a224573f,,,2026-06-01 07:42:50
/tmp/catalyst-output/seed_icc_perm08_ITU-2020_006.png,4162,7.9323,370d45eb4711b5a9a688175e3d785e6197fbbddc89809c48a1726dadd4f0432e,3539,623,2026-06-01 07:42:50
/tmp/catalyst-output/seed_perm08_006.png,3539,7.9184,0baf480850956014f0ee4eff25566d300c26776b90f16be35f9240fa19566129,,,2026-06-01 07:42:50
/tmp/catalyst-output/seed_icc_perm09_sRGB Profile_007.png,861590,7.9956,cf74860d1a4277908e79948269f5f4aa131b597dc4587980437f5a97bde30b0b,861578,12,2026-06-01 07:42:50
/tmp/catalyst-output/seed_perm09_007.png,861578,7.9956,64ec210f7a58380f7e8d76be80551c2cd8dca4c85d3e305e2449d7ffc223ed00,,,2026-06-01 07:42:52
/tmp/catalyst-output/seed_icc_perm10_Generic Gray Profile_008.png,31754,7.9882,5530bd4ba4737a56462586586a4abba604de04fa809b97680b5d71e0dfd3a2c4,31742,12,2026-06-01 07:42:52
/tmp/catalyst-output/seed_perm10_008.png,31742,7.9882,84daaffa274cd4ca87d1b2e0bd1cdd3f31725a1fc793f1c01ce0b8685e2b05e0,,,2026-06-01 07:42:52
/tmp/catalyst-output/seed_icc_perm11_Generic Gray Gamma 2.2 Profile_009.png,84199,7.9947,faf73a5c43de7054aa15236fd5ab076c692ced6aa1ed6870142847b40f626aee,84187,12,2026-06-01 07:42:52
/tmp/catalyst-output/seed_perm11_009.png,84187,7.9947,ebe67c66dc49d6acb41baea2b458bd4468868791dc57123b50bbb820405c7a21,,,2026-06-01 07:42:52
/tmp/catalyst-output/seed_icc_perm12_ROMM RGB_010.png,32807,7.9871,50ac425812a8c98c3629af88cbb0a1942639f4f8d89dea2539e3ebb9324c3727,30338,2469,2026-06-01 07:42:52
/tmp/catalyst-output/seed_perm12_010.png,30338,7.9887,3d294595316901500f3141f66d6cd59c68578eb1b663c0f92cd93d3fe5d879a6,,,2026-06-01 07:42:53
/tmp/catalyst-output/seed_icc_perm01_Generic Lab Profile_011.png,1034,7.5878,001ca9c3e4ce4f4c4d831d5f53b3a5b29957bab18c29aebe928f2f0d6069d467,1022,12,2026-06-01 07:42:53
/tmp/catalyst-output/seed_perm01_011.png,1022,7.6179,4e88c79d4a02f8d7bdc2438f18650071f7c3a3b4b3cc95581fb168a70d52ccf5,,,2026-06-01 07:42:53
