output_path,output_size,output_entropy,output_sha256,input_size,size_delta,timestamp
/tmp/fuzzed-output/seed_perm01_001.png,13537,7.9781,9a9dcbe11cd9329575e75fa020b8455c41ce993d825f95d85bdb8ae41bb9c28e,,,2026-04-06 06:37:36
/tmp/fuzzed-output/seed_perm03_002.png,54135,7.9938,4a5c65bd641f3c956c4c9d87226304b34181b934561349cf5d6e45da1b499d64,,,2026-04-06 06:37:42
/tmp/fuzzed-output/seed_perm04_003.png,215824,7.9955,c92c89d4e0f2138643e0f6f5b7d301adb258a128b4a91394bd4c89cba01fae20,,,2026-04-06 06:37:42
/tmp/fuzzed-output/seed_perm06_004.png,65841,7.9940,d557e94f4ed84523b3dbb5007942abd5d8f9d7c3584d2bd8af36bafcbc9f4565,,,2026-04-06 06:37:42
/tmp/fuzzed-output/seed_perm07_005.png,65978,7.9932,29fefc9ed0b114d6cdd4a1eafdb909844786962402be5ac3afc8b7d1c1f3caba,,,2026-04-06 06:37:43
/tmp/fuzzed-output/seed_perm08_006.png,3480,7.9166,af200d6c59964ba2faf876c7370388fac17f0c673c11c96ce06345e83e313972,,,2026-04-06 06:37:43
/tmp/fuzzed-output/seed_perm09_007.png,861798,7.9957,7c4b5c7493caef33b8d6972fef6d529e82aba253208eddee6ef8f12a23f67c14,,,2026-04-06 06:38:14
/tmp/fuzzed-output/seed_perm10_008.png,31815,7.9896,eb938921f0dcc4c40a2bf08fb1569b85f47eb9e200427539b8ea1f810a41f519,,,2026-04-06 06:38:15
/tmp/fuzzed-output/seed_perm11_009.png,84113,7.9942,0f92f6fc55399b552414c98b552d582941107859207536c7e8abe438e14f04a4,,,2026-04-06 06:38:17
/tmp/fuzzed-output/seed_perm12_010.png,30523,7.9891,a499b44050cfe7c13aaaf398efdb76ffd90ccc63a546edadb53c773924b8216e,,,2026-04-06 06:38:17
/tmp/fuzzed-output/seed_perm01_011.png,1038,7.6451,6fe063eb10e59789a0d7c00e03789c3c09a1111d03efd317a8f39c2a555ab600,,,2026-04-06 06:38:17
/tmp/fuzzed-output/seed_perm05_012.png,2098,7.8430,e328bda228f64cbffd693bf9ed13ca1124444cfa3be166137f28dc3f6c50b014,,,2026-04-06 06:38:17
/tmp/fuzzed-output/seed_perm02_013.png,1875,7.8411,80bb4b769591dd63afbad0f0d05a8e38722bd2d05cafe4e5436b636ae5615028,,,2026-04-06 06:38:17
/tmp/fuzzed-output/seed_perm04_014.png,1842,7.8227,f204c85f932ca586e3fb8bba16307ef38a342ff16a80b69901216c5ab18cd6eb,,,2026-04-06 06:38:17
/tmp/fuzzed-output/seed_perm13_015.png,7731,7.9677,88347ebb42d1affd77ace2545699c08bd694a1893e47a370d351b43e123ef963,,,2026-04-06 06:38:17
/tmp/fuzzed-output/seed_perm14_016.png,6761,7.9613,812aef8c9c895cda3c7f3825a0a58f91a1eecbecbf0b7bb1ed3af7150024a360,,,2026-04-06 06:38:17
/tmp/fuzzed-output/seed_perm15_017.png,6859,7.9641,c685ee2032bd142b6eb030f1b38dccda9909b19df952713e00103634463751fb,,,2026-04-06 06:38:17
/tmp/fuzzed-output/seed_perm16_018.png,26938,7.9875,fb6be0641a6ca060c1b3f254c9b0142689442733681585a36f7690603386d24e,,,2026-04-06 06:38:18
/tmp/fuzzed-output/seed_perm17_019.png,27201,7.9892,b29fbeb79ad30534a36566b45dbc2fcb4076512d7ff2402af0ec8e925cff00bb,,,2026-04-06 06:38:18
