output_path,output_size,output_entropy,output_sha256,input_size,size_delta,timestamp
/tmp/fuzzed-output/seed_perm01_001.png,13660,7.9805,761bb178fb180a484dffcb9f1f6a6bb8b08b08c045c2097a87722500760e5390,,,2026-03-08 19:43:25
/tmp/fuzzed-output/seed_perm03_002.png,53745,7.9932,7001e9852602de9503b924340a4e66c3aeb05da508bab9015d896fb27cb2c2d9,,,2026-03-08 19:43:27
/tmp/fuzzed-output/seed_perm04_003.png,215666,7.9956,546ec42d4b68f6159ad5df485576ce03368dd13d347342473b56c4836057099f,,,2026-03-08 19:43:27
/tmp/fuzzed-output/seed_perm06_004.png,66088,7.9941,a34ff70f1c9542a310d2b17a4c0137d0a776420052467df953545916854a0dbc,,,2026-03-08 19:43:27
/tmp/fuzzed-output/seed_perm07_005.png,66030,7.9929,8c68ea68b0682deb6ae8c9c43ec03df86f14a97c8bdbb519053bc84a92e6b6b1,,,2026-03-08 19:43:28
/tmp/fuzzed-output/seed_perm08_006.png,3494,7.9157,52cbdbe608c4f8f68bddad9836e16759226d59f810c9ec9e65d7f757670e233e,,,2026-03-08 19:43:28
/tmp/fuzzed-output/seed_perm09_007.png,861666,7.9958,d068209946b4e86dc3973a1d411d36837ba00424b771a8540bf541d213a6bcde,,,2026-03-08 19:44:06
/tmp/fuzzed-output/seed_perm10_008.png,31754,7.9887,5abba649f7b81ac583082ad091fbc1b16e67801ef539cef19b64d13eaf618286,,,2026-03-08 19:44:07
/tmp/fuzzed-output/seed_perm11_009.png,84250,7.9945,4b9a5669a7059d8efe6f8321380f245c4cf6654cf871eec31ddfd9960468a604,,,2026-03-08 19:44:09
/tmp/fuzzed-output/seed_perm12_010.png,30464,7.9894,d5ed42ce4b2d4f93105a22023f0507131da188434ba713f69e28c4333947c68e,,,2026-03-08 19:44:09
/tmp/fuzzed-output/seed_perm01_011.png,1044,7.6544,f079eed0994b619e6c5b829ee31a947e7ac8caef5db56152bcf317a2c8d5de49,,,2026-03-08 19:44:09
/tmp/fuzzed-output/seed_perm05_012.png,2061,7.8392,209b328024d553ccb1e3748ae08f0427aad4def7a1df140d78d86b08f230c9ba,,,2026-03-08 19:44:09
/tmp/fuzzed-output/seed_perm02_013.png,1876,7.8043,17a5ade2685409c554fcce52c8fe6d2066c5ab337cb161592fd6a23ac9e7127e,,,2026-03-08 19:44:09
/tmp/fuzzed-output/seed_perm04_014.png,1871,7.8234,8f6b50f857ed091adb5cb3cb414e79e0db0e0fa459ce32b0546d28b785acc6b4,,,2026-03-08 19:44:09
/tmp/fuzzed-output/seed_perm13_015.png,7719,7.9668,d13244f9cb5159c852dace7804657533e22634e751c03a1fc4798bd42d41cee5,,,2026-03-08 19:44:09
/tmp/fuzzed-output/seed_perm14_016.png,6823,7.9611,3e80ee81b30b45da6c7a3bda549bb0807529e4c727c29a5fde9dcf1d035cf335,,,2026-03-08 19:44:09
/tmp/fuzzed-output/seed_perm15_017.png,6940,7.9639,08b73ab3727b30d787f12c1350bad3b456b00c8b336979746b7b78b454023aef,,,2026-03-08 19:44:09
/tmp/fuzzed-output/seed_perm16_018.png,27056,7.9873,fe5f920695fc1540efec3b18e96a218cf1e0b046d59909474b75f0fd5997bf58,,,2026-03-08 19:44:10
/tmp/fuzzed-output/seed_perm17_019.png,27017,7.9886,3441e621e00e01807767f2f81b0772155be444680a07ab93d02fd04716853159,,,2026-03-08 19:44:10
