output_path,output_size,output_entropy,output_sha256,input_size,size_delta,timestamp
/tmp/catalyst-output/seed_icc_perm01_DCI(P3) RGB_001.png,14497,7.9754,5e9f5832335cfa37e7725204b1b7ab0c67f3efbe3de6b7e2f576e6d4fce1cf3e,13526,971,2026-03-16 06:31:17
/tmp/catalyst-output/seed_perm01_001.png,13526,7.9786,53474163c3bcaca35722bf8488d9cf245ad7e592190f5ab3d08dbe3d2aa58dbf,,,2026-03-16 06:31:17
/tmp/catalyst-output/seed_icc_perm03_ACESCG Linear_002.png,58546,7.9932,fdce5285101eeb817fb53faa290a952e3cd7504b1a7c200e7050f7236bbd8c8a,54126,4420,2026-03-16 06:31:17
/tmp/catalyst-output/seed_perm03_002.png,54126,7.9929,8f7a25062f99467b97fc73158ba7d8a75f8df6d4ec16a1a46434fce0511abe3f,,,2026-03-16 06:31:17
/tmp/catalyst-output/seed_icc_perm04_Generic CMYK Profile_003.png,215917,7.9955,aab9c20211931d3f43d9cc52e90812d60053ededd4c6d47cfc59a3e05631975f,215905,12,2026-03-16 06:31:17
/tmp/catalyst-output/seed_perm04_003.png,215905,7.9955,41a105f05bd90e49b41ce8b589bb289bb3d90bc5a4faae964336b8c6e185fea5,,,2026-03-16 06:31:17
/tmp/catalyst-output/seed_icc_perm06_ITU-709_004.png,66144,7.9948,bc0fb8ff665a54d29932f193dfc2a097261e63f8fe639e080f2c064223cd6175,65927,217,2026-03-16 06:31:17
/tmp/catalyst-output/seed_perm06_004.png,65927,7.9936,3c2fd31c34572352f50e55dd7e640ecb98deb6706e5278e6b52724990471ab06,,,2026-03-16 06:31:18
/tmp/catalyst-output/seed_icc_perm07_Generic RGB Profile_005.png,67361,7.9938,c6bea7cb82b22d863c69810250ff040cc12e263224069a259a6620170989da39,65922,1439,2026-03-16 06:31:18
/tmp/catalyst-output/seed_perm07_005.png,65922,7.9941,fdba7c510dba1a20ca22f09850d76f37ff6dd731ad19212e80d74b625041cbe3,,,2026-03-16 06:31:18
/tmp/catalyst-output/seed_icc_perm08_ITU-2020_006.png,4153,7.9343,73dbb409377a5835d88606f1b7dd7fe3135be898f0bc71d1d1fcdc8bd0e6ec44,3508,645,2026-03-16 06:31:18
/tmp/catalyst-output/seed_perm08_006.png,3508,7.9214,7fb98f21086d92fc8576f132357fe0d6f56694fbd2f0ff4bdc01aeacec1b5eff,,,2026-03-16 06:31:18
/tmp/catalyst-output/seed_icc_perm09_sRGB Profile_007.png,862136,7.9956,2377b5ab591bab31bf8889e3831e24f44958a2e112be8c4e98f3da2857dc2182,862124,12,2026-03-16 06:31:18
/tmp/catalyst-output/seed_perm09_007.png,862124,7.9956,64dd5ef352627150ae0f22ebfd985fe019183dd4e8d03079679d21cd1e268730,,,2026-03-16 06:31:20
/tmp/catalyst-output/seed_icc_perm10_Generic Gray Profile_008.png,31698,7.9905,e8269d580e106964bc8ef88394a13adbe491d2bbc382d0a4d37119ad5d9dd5f9,31686,12,2026-03-16 06:31:20
/tmp/catalyst-output/seed_perm10_008.png,31686,7.9905,aa033abe694d856baddda40616ef69c468b2ea9f59d64b60805481e5706a18f5,,,2026-03-16 06:31:20
/tmp/catalyst-output/seed_icc_perm11_Generic Gray Gamma 2.2 Profile_009.png,84523,7.9947,79233c0ec9195737dffacbb98cf54a6f474f24a8e0ed57a7c5f5dd5039bae32d,84511,12,2026-03-16 06:31:20
/tmp/catalyst-output/seed_perm11_009.png,84511,7.9947,2f884c8c7f521e3f6e3d9dc88862f667d040f18a19ec30e6ab7d314a1af4ec41,,,2026-03-16 06:31:20
/tmp/catalyst-output/seed_icc_perm12_ROMM RGB_010.png,32777,7.9899,7461c1ed627dec3a38509f99d76f6eb7a28ba070290b77332620a4117bea7c9d,30414,2363,2026-03-16 06:31:20
/tmp/catalyst-output/seed_perm12_010.png,30414,7.9899,bebd1283fca9d9f3763ce8da346508be420fb0e682924f792e1a1ee302bff42c,,,2026-03-16 06:31:20
/tmp/catalyst-output/seed_icc_perm01_Generic Lab Profile_011.png,1039,7.6168,a7712689dde980740e626a8c0177638cc8bcd892e1c103633c0010aafbf865d4,1027,12,2026-03-16 06:31:20
/tmp/catalyst-output/seed_perm01_011.png,1027,7.6506,1049de0018fcbac5f0b1cc894f34f97b75d21f6a3037047fc1595cf4f464cdcf,,,2026-03-16 06:31:20
/tmp/catalyst-output/seed_icc_perm05_Generic XYZ Profile_012.png,2073,7.8395,e1e3e2f292e1e63eab92a06018a4c6b6e1c5c12540c7dde5262f19dddb72c224,2061,12,2026-03-16 06:31:20
