output_path,output_size,output_entropy,output_sha256,input_size,size_delta,timestamp
/tmp/catalyst-output/seed_icc_perm01_DCI(P3) RGB_001.png,14509,7.9780,278b0293decf3638753f150d46efec2c431e15da8e2668b2d7d7b144216e0bfe,13545,964,2026-04-20 06:46:46
/tmp/catalyst-output/seed_perm01_001.png,13545,7.9776,87ffa004132950b62c068596844673ea97b04f5e39b6ac756afbd262f435779f,,,2026-04-20 06:46:46
/tmp/catalyst-output/seed_icc_perm03_ACESCG Linear_002.png,58364,7.9921,0ad5b5351a6da9cbb324bf7076fa1642f0a27726de1992fd580a6d4f7ff7a50d,53957,4407,2026-04-20 06:46:46
/tmp/catalyst-output/seed_perm03_002.png,53957,7.9931,a801e36a4edbeac9c3899c5f366dbdca6f0c4ddb6425502b7636fd5763186cb1,,,2026-04-20 06:46:46
/tmp/catalyst-output/seed_icc_perm04_Generic CMYK Profile_003.png,215754,7.9954,eac6624c2f8964e003bfc55dd9d396a9cac9819079ac7b161094ca765e724228,215742,12,2026-04-20 06:46:46
/tmp/catalyst-output/seed_perm04_003.png,215742,7.9954,7f7b468354bf7b5761b73fb4e215ebefed1d9b9a574db5b09680bbe41342203f,,,2026-04-20 06:46:46
/tmp/catalyst-output/seed_icc_perm06_ITU-709_004.png,66334,7.9949,fcb17ed8a96fca17c534108ce11fdf71cf0385843726f2912a81ae6454ce17f9,66165,169,2026-04-20 06:46:46
/tmp/catalyst-output/seed_perm06_004.png,66165,7.9940,c7354239110046abcfaa4b279c28a6daf7a715dbcd1e79dc13642e6f5d2978a9,,,2026-04-20 06:46:46
/tmp/catalyst-output/seed_icc_perm07_Generic RGB Profile_005.png,67366,7.9936,2a764dbbb8cbf3c2d229bd91906b879a2a1ac66d10950684c4f022ad5a0fc36c,65911,1455,2026-04-20 06:46:46
/tmp/catalyst-output/seed_perm07_005.png,65911,7.9943,d90d1a49dbb9f40e91d879bd227dcb5aee520fbcc1e6f123ede560b490efd0a6,,,2026-04-20 06:46:46
/tmp/catalyst-output/seed_icc_perm08_ITU-2020_006.png,4170,7.9233,704acba359d330415ef19ffb475c8c5c7128ed54e24ed30d1d00e0dfcdfa6ce6,3531,639,2026-04-20 06:46:46
/tmp/catalyst-output/seed_perm08_006.png,3531,7.9294,ca6e71928e2c08a68ba812891e77f61ed916427db5f49b90ffcf7772d05cb6f4,,,2026-04-20 06:46:46
/tmp/catalyst-output/seed_icc_perm09_sRGB Profile_007.png,861604,7.9953,e2f3d23a1b35bbe543d2bf88c63941360fc515f13194052a57d58fefbbcb1bcd,861592,12,2026-04-20 06:46:47
/tmp/catalyst-output/seed_perm09_007.png,861592,7.9953,cb06428a595eb33df3a4dd5cd53e7d62eff87be66e4c23998cdc5b169cb49cd9,,,2026-04-20 06:46:48
/tmp/catalyst-output/seed_icc_perm10_Generic Gray Profile_008.png,31842,7.9898,dbf5fa0901cf581c625f9890c6f8e77da69046d526ee7afb515173a56ba91c29,31830,12,2026-04-20 06:46:48
