output_path,output_size,output_entropy,output_sha256,input_size,size_delta,timestamp
/tmp/fuzzed-output/seed_perm01_001.png,13628,7.9776,5fae2b2ff69a253246c949b1739c81619f00afaa0929c47ffde76713a13d4bfa,,,2026-03-07 23:33:10
/tmp/fuzzed-output/seed_perm03_002.png,53957,7.9932,d9d03c954cf0f27e7f5e11dfc9f7364554ca64ae13a1756c938295666004d8d1,,,2026-03-07 23:33:13
/tmp/fuzzed-output/seed_perm04_003.png,215282,7.9955,82eae4753bfd3be1cea4f022aad793b46745c6cb47446a8e51739d093bf30f96,,,2026-03-07 23:33:14
/tmp/fuzzed-output/seed_perm06_004.png,66175,7.9941,6f5b812a75ef5e51fe1cebbe09e84429eabc5485ec31b96b87368d6283ff3fdd,,,2026-03-07 23:33:14
/tmp/fuzzed-output/seed_perm07_005.png,65843,7.9933,22571b95916b7dc736853baa9886e8f450d2ccd6c52013ea9d4ec0e2a800fd15,,,2026-03-07 23:33:14
/tmp/fuzzed-output/seed_perm08_006.png,3499,7.9246,e2baa6b3b5aa1bca7f31224d6dad4a47eb3dd2731b815a66cf676d7739386e50,,,2026-03-07 23:33:14
/tmp/fuzzed-output/seed_perm09_007.png,861542,7.9957,cccec2e8002b2edf57de6a5e5dbba12f274d528aff134f10f0c59d98c85b26c7,,,2026-03-07 23:33:50
/tmp/fuzzed-output/seed_perm10_008.png,31730,7.9900,192137e7edaa77d44c3ff50acd8d3ac597650d7e1a60ce14d29eec25a793268d,,,2026-03-07 23:33:51
/tmp/fuzzed-output/seed_perm11_009.png,84448,7.9941,0ce10522daaba4a515338969bf1bbd6eeaef0bc41a37816f7de31c382c87152d,,,2026-03-07 23:33:52
/tmp/fuzzed-output/seed_perm12_010.png,30502,7.9890,a2dfe147726775fc78a67a100ccc312425164dd5e14a2a102079bd9782487c0f,,,2026-03-07 23:33:52
/tmp/fuzzed-output/seed_perm01_011.png,1029,7.6695,bb51fab5ab0426b517b25fec0cdd3d244166bbf0ddfb596a8c03993542fde91e,,,2026-03-07 23:33:52
/tmp/fuzzed-output/seed_perm05_012.png,2062,7.8510,e8783514e1a16e288838a68b81e7540124be2e98f9c6a61217ea87df651f5f4b,,,2026-03-07 23:33:52
/tmp/fuzzed-output/seed_perm02_013.png,1898,7.8229,c9e0e0bd0c4c6b914a1470a14c026c5730ac05e485239f9446eb5d8272624c5f,,,2026-03-07 23:33:52
/tmp/fuzzed-output/seed_perm04_014.png,1845,7.8283,009f35cdc7d77866389eb5d2b8fb66b39619ccae76293a602cf2fb28327cd1b3,,,2026-03-07 23:33:52
/tmp/fuzzed-output/seed_perm13_015.png,7770,7.9663,38f1ed7e1f58d4084bdfedefc69b20bec3c1a849a2323c221696e5c0a6d79c88,,,2026-03-07 23:33:52
/tmp/fuzzed-output/seed_perm14_016.png,6817,7.9613,c843549bdad86f979c5db7d62f441e54a38a84ba6253f2e17baecc4e6d3fe3b9,,,2026-03-07 23:33:53
/tmp/fuzzed-output/seed_perm15_017.png,6870,7.9595,1b8a4d12ac3b0e1d507985c728b0f3430487c083a689935fdf4c55be82c8b0f6,,,2026-03-07 23:33:53
/tmp/fuzzed-output/seed_perm16_018.png,26941,7.9866,9180eaa90264368167ab4c05d840223c99c451d298ee4da9f316e688665f3140,,,2026-03-07 23:33:53
/tmp/fuzzed-output/seed_perm17_019.png,27101,7.9883,b0e6bec26e39f7326aa18040be4b4db43fd0de0a9d6aeadc6efe02c81c501b47,,,2026-03-07 23:33:54
