output_path,output_size,output_entropy,output_sha256,input_size,size_delta,timestamp
/tmp/fuzzed-output/seed_perm01_001.png,13583,7.9786,719234cf31d8c088d1af436c5630c1087487d12cf7f5ac07ce4f23c37e0e0dba,,,2026-03-22 04:35:29
/tmp/fuzzed-output/seed_perm03_002.png,54032,7.9931,6ddcfc4c83b53ea8d422b0b40bf8d8ce8cad29c9a65eea0c5b2b73240b02af72,,,2026-03-22 04:35:35
/tmp/fuzzed-output/seed_perm04_003.png,215728,7.9955,ef9e5df442b8713660f29a59a67acf196d7bdf57851252641616e50c3957a563,,,2026-03-22 04:35:35
/tmp/fuzzed-output/seed_perm06_004.png,66121,7.9935,e20d4a6e504c71807343b6bb87ef960412035b5cd489cfc349c2090529b412d7,,,2026-03-22 04:35:35
/tmp/fuzzed-output/seed_perm07_005.png,65674,7.9936,0a5d6bf215ac1179c9e2a50a48797634be8599d98b9851dd7231582f8478adbf,,,2026-03-22 04:35:35
/tmp/fuzzed-output/seed_perm08_006.png,3501,7.9145,3153efc93c22ccea8085e66c5f6e1f26443726d6f3bd609c2f1227e0248db961,,,2026-03-22 04:35:35
/tmp/fuzzed-output/seed_perm09_007.png,862379,7.9954,5891f093a2e085371e5e0051333c69f8c4c01e592635d9c6df63d2d4d45d999b,,,2026-03-22 04:35:59
/tmp/fuzzed-output/seed_perm10_008.png,31825,7.9879,321b1b90e6e8b715d34d9e219e2fb8d70df0e27a0ba82abd0dd1bc1ddf1efbca,,,2026-03-22 04:36:00
/tmp/fuzzed-output/seed_perm11_009.png,84344,7.9945,e9997b32843a6472141947fbedb57da40b49b829be95038e0e74dc1879b8e914,,,2026-03-22 04:36:01
/tmp/fuzzed-output/seed_perm12_010.png,30394,7.9876,50019f5ee07917ce9e5f9f2a65202b71b005344d41841ad68eadbfe1517aadc9,,,2026-03-22 04:36:01
/tmp/fuzzed-output/seed_perm01_011.png,1053,7.6355,7029a944720fe95de3521c5576c2c583b3c4b27bb7d4ff3060edf6fac259c33e,,,2026-03-22 04:36:01
/tmp/fuzzed-output/seed_perm05_012.png,2019,7.8554,71d6dee1bf9c99ade57dcc7243bcf694c3ec59c9f498de5be2e1cdc17c53da5a,,,2026-03-22 04:36:01
/tmp/fuzzed-output/seed_perm02_013.png,1885,7.8161,1dfb2bd456294775b5fcbc7db970abec0e85513a1755abe1ecb9f3092d90b359,,,2026-03-22 04:36:01
/tmp/fuzzed-output/seed_perm04_014.png,1860,7.8194,556a125e5d661b12a50e10202dddb02a830df7d97af2de153c6fe22a4dbd681c,,,2026-03-22 04:36:01
/tmp/fuzzed-output/seed_perm13_015.png,7722,7.9668,3b7c489f8884150b6a6988263259252e8fa41ad2bd7008b0b67302fc306bce3e,,,2026-03-22 04:36:01
/tmp/fuzzed-output/seed_perm14_016.png,6828,7.9601,0eca22d8f90a45bd66071e60a34689bfc4f297e6a4d16d18e16a40b37eea0810,,,2026-03-22 04:36:01
/tmp/fuzzed-output/seed_perm15_017.png,6902,7.9661,b2b46b2d6162876bf7a7abd766da595b66086214894ed3bdfe3c63b1c379cc91,,,2026-03-22 04:36:01
/tmp/fuzzed-output/seed_perm16_018.png,26898,7.9885,1fb50ba3786cec453f34d70f796c0d1c64305c31d7ee2556a341718e649f8d1a,,,2026-03-22 04:36:02
/tmp/fuzzed-output/seed_perm17_019.png,27236,7.9872,bf59bb31c1f71a6ca1cabbd6c3f75145a85512e256db879ad80348749ceb1382,,,2026-03-22 04:36:03
